指标名称,中国:国债到期收益率:10年,中国:国债到期收益率:1年,中国:国债到期收益率:5年,中国:国债到期收益率:3年
频率,日,日,日,日
单位,%,%,%,%
指标ID,M1001654,M1001646,M1001650,M1001648
来源,中证指数公司,中证指数公司,中证指数公司,中证指数公司
2007-12-14,4.5473,3.7712,4.2099,4.0571
2007-12-17,4.565,3.7897,4.2101,4.0617
2007-12-18,4.5516,3.8043,4.212,4.0686
2007-12-19,4.5359,3.8171,4.2086,4.0654
2007-12-20,4.5438,3.7974,4.2178,4.0696
2007-12-21,4.5649,3.7708,4.2123,4.0611
2007-12-24,4.545,3.7129,4.2125,4.047
2007-12-25,4.5199,3.7,4.2022,3.9895
2007-12-26,4.5143,3.7031,4.2206,3.9914
2007-12-27,4.4999,3.7083,4.2316,4.0012
2007-12-28,4.5214,3.7529,4.2531,4.0546
2008-01-02,4.497,3.7805,4.2781,4.1043
2008-01-03,4.4882,3.763,4.2833,4.1019
2008-01-04,4.4893,3.7215,4.2485,4.0498
2008-01-07,4.4861,3.7017,4.23,4.0275
2008-01-08,4.4828,3.6996,4.2015,3.9901
2008-01-09,4.4828,3.7144,4.2228,4.0137
2008-01-10,4.4738,3.722,4.2356,4.0236
2008-01-11,4.4733,3.6773,4.2416,4.004
2008-01-14,4.4718,3.6656,4.2181,3.9653
2008-01-15,4.4886,3.6375,4.1967,3.9283
2008-01-16,4.487,3.6812,4.2432,3.9856
2008-01-17,4.4944,3.6732,4.2514,3.9828
2008-01-18,4.4656,3.6783,4.2542,4.0001
2008-01-21,4.4329,3.6752,4.2191,3.9858
2008-01-22,4.4259,3.6654,4.1991,3.9655
2008-01-23,4.4085,3.6667,4.1996,3.9716
2008-01-24,4.389,3.6621,4.1783,3.9664
2008-01-25,4.3686,3.6524,4.1433,3.9468
2008-01-28,4.3518,3.6351,4.0849,3.8918
2008-01-29,4.3308,3.599,4.0581,3.8605
2008-01-30,4.3194,3.6032,4.0679,3.8817
2008-01-31,4.3174,3.5822,4.075,3.8772
2008-02-01,4.2853,3.554,4.0283,3.8394
2008-02-04,4.1862,3.48,3.8897,3.7082
2008-02-05,4.1307,3.4657,3.8912,3.6966
2008-02-13,4.1554,3.4474,3.903,3.6801
2008-02-14,4.156,3.4469,3.8953,3.67
2008-02-15,4.1642,3.4477,3.8932,3.6708
2008-02-18,4.1485,3.4621,3.8854,3.6791
2008-02-19,4.1582,3.4796,3.9008,3.6917
2008-02-20,4.1911,3.483,3.9096,3.688
2008-02-21,4.197,3.499,3.8997,3.6983
2008-02-22,4.195,3.4911,3.8903,3.694
2008-02-25,4.1723,3.5037,3.8933,3.7132
2008-02-26,4.1883,3.5051,3.8987,3.7171
2008-02-27,4.2082,3.4995,3.9095,3.7292
2008-02-28,4.2079,3.51,3.9172,3.7355
2008-02-29,4.1907,3.5062,3.9207,3.7337
2008-03-03,4.1691,3.508,3.9181,3.7331
2008-03-04,4.1743,3.4899,3.9143,3.7324
2008-03-05,4.2044,3.4872,3.9226,3.7483
2008-03-06,4.2059,3.4712,3.9305,3.7583
2008-03-07,4.2114,3.4642,3.9267,3.7522
2008-03-10,4.2001,3.4618,3.9306,3.755
2008-03-11,4.2282,3.4695,3.9358,3.7716
2008-03-12,4.2273,3.4651,3.9493,3.7825
2008-03-13,4.2203,3.4635,3.9574,3.7969
2008-03-14,4.1829,3.4526,3.9659,3.7973
2008-03-17,4.1748,3.4574,3.9717,3.8124
2008-03-18,4.1717,3.4523,3.9547,3.7906
2008-03-19,4.2156,3.4442,3.9491,3.7719
2008-03-20,4.2131,3.4349,3.9371,3.7658
2008-03-21,4.2011,3.4095,3.9423,3.7531
2008-03-24,4.1323,3.3982,3.9366,3.7444
2008-03-25,4.1461,3.3811,3.9066,3.7092
2008-03-26,4.1306,3.3626,3.8831,3.6837
2008-03-27,4.0818,3.3536,3.8673,3.6519
2008-03-28,4.0999,3.3516,3.855,3.6414
2008-03-31,4.1027,3.3663,3.845,3.643
2008-04-01,4.0983,3.363,3.8293,3.6406
2008-04-02,4.0771,3.382,3.84,3.644
2008-04-03,4.0875,3.3875,3.8309,3.6379
2008-04-07,4.1474,3.4029,3.8354,3.6624
2008-04-08,4.1302,3.4101,3.8302,3.6738
2008-04-09,4.1015,3.4116,3.8505,3.6863
2008-04-10,4.0938,3.4266,3.8483,3.678
2008-04-11,4.081,3.4134,3.8509,3.6801
2008-04-14,4.0788,3.3934,3.8324,3.6638
2008-04-15,4.0997,3.3677,3.8077,3.6338
2008-04-16,4.0997,3.3737,3.8054,3.6312
2008-04-17,4.1052,3.3658,3.81,3.634
2008-04-18,4.0955,3.3543,3.8098,3.6404
2008-04-21,4.1035,3.3459,3.8107,3.6441
2008-04-22,4.1176,3.356,3.7922,3.6236
2008-04-23,4.1211,3.3657,3.7915,3.6241
2008-04-24,4.1251,3.3605,3.8088,3.6243
2008-04-25,4.1185,3.3633,3.8196,3.6384
2008-04-28,4.1236,3.3774,3.8239,3.6428
2008-04-29,4.1444,3.3915,3.817,3.6382
2008-04-30,4.1436,3.4032,3.8163,3.6372
2008-05-05,4.1462,3.3748,3.8206,3.6148
2008-05-06,4.1759,3.3665,3.8468,3.6138
2008-05-07,4.1644,3.3837,3.8406,3.6362
2008-05-08,4.1858,3.4027,3.865,3.6694
2008-05-09,4.1853,3.397,3.8734,3.6832
2008-05-12,4.2019,3.3928,3.8952,3.6895
2008-05-13,4.2023,3.3975,3.8816,3.6724
2008-05-14,4.2029,3.4127,3.8871,3.6715
2008-05-15,4.1956,3.4216,3.8775,3.6836
2008-05-16,4.1974,3.4427,3.9027,3.7134
2008-05-19,4.2252,3.419,3.932,3.7295
2008-05-20,4.2283,3.4499,3.9419,3.7282
2008-05-21,4.2273,3.445,3.9463,3.719
2008-05-22,4.2049,3.446,3.9115,3.6989
2008-05-23,4.2027,3.4433,3.9092,3.6956
2008-05-26,4.2207,3.4552,3.925,3.7107
2008-05-27,4.2118,3.4749,3.923,3.7138
2008-05-28,4.2039,3.4641,3.9136,3.7045
2008-05-29,4.1896,3.4637,3.911,3.716
2008-05-30,4.1965,3.4432,3.9076,3.7147
2008-06-02,4.2237,3.4556,3.9106,3.7217
2008-06-03,4.2202,3.44,3.8943,3.6932
2008-06-04,4.2099,3.4515,3.896,3.6989
2008-06-05,4.1887,3.44,3.8793,3.6787
2008-06-06,4.1948,3.4746,3.8894,3.7066
2008-06-10,4.2167,3.4901,3.9027,3.7133
2008-06-11,4.2483,3.5131,3.9485,3.7479
2008-06-12,4.2925,3.5384,3.9857,3.776
2008-06-13,4.3273,3.5417,4.0121,3.7981
2008-06-16,4.354,3.544,4.0229,3.7982
2008-06-17,4.35,3.5418,4.0162,3.789
2008-06-18,4.3499,3.5375,4.0137,3.777
2008-06-19,4.3485,3.5184,4.0075,3.7606
2008-06-20,4.3507,3.5155,4.0236,3.7671
2008-06-23,4.3844,3.5192,4.0421,3.7767
2008-06-24,4.3992,3.531,4.0637,3.8053
2008-06-25,4.3805,3.522,4.0525,3.7871
2008-06-26,4.3891,3.52,4.0647,3.7942
2008-06-27,4.4191,3.5421,4.0984,3.8222
2008-06-30,4.4861,3.5909,4.1748,3.8967
2008-07-01,4.502,3.6249,4.1882,3.9516
2008-07-02,4.5066,3.6388,4.2078,3.9532
2008-07-03,4.5173,3.64,4.1958,3.9372
2008-07-04,4.5465,3.6367,4.2229,3.9272
2008-07-07,4.5449,3.6507,4.2137,3.9355
2008-07-08,4.5295,3.6594,4.2232,3.9437
2008-07-09,4.5298,3.6588,4.204,3.9416
2008-07-10,4.5088,3.662,4.1972,3.9363
2008-07-11,4.5207,3.638,4.1597,3.9032
2008-07-14,4.4863,3.6197,4.1557,3.8876
2008-07-15,4.4807,3.6051,4.1375,3.8706
2008-07-16,4.4848,3.6068,4.1464,3.8812
2008-07-17,4.4718,3.6187,4.1447,3.9046
2008-07-18,4.4749,3.6217,4.1532,3.9113
2008-07-21,4.4724,3.6322,4.1579,3.922
2008-07-22,4.5193,3.6352,4.1501,3.9202
2008-07-23,4.5135,3.6345,4.151,3.9184
2008-07-24,4.4943,3.6284,4.1547,3.9057
2008-07-25,4.4925,3.6341,4.1559,3.9042
2008-07-28,4.496,3.6483,4.1559,3.9131
2008-07-29,4.5211,3.6509,4.1535,3.9168
2008-07-30,4.5201,3.6505,4.1493,3.9178
2008-07-31,4.521,3.6537,4.1441,3.9201
2008-08-01,4.5297,3.6616,4.1407,3.9271
2008-08-04,4.5306,3.6844,4.1443,3.9447
2008-08-05,4.5279,3.6919,4.1537,3.9559
2008-08-06,4.4811,3.6883,4.1655,3.9565
2008-08-07,4.4798,3.6778,4.1692,3.947
2008-08-08,4.4874,3.6641,4.1717,3.9343
2008-08-11,4.5295,3.6668,4.1702,3.9285
2008-08-12,4.5418,3.6611,4.1726,3.928
2008-08-13,4.5372,3.653,4.1699,3.9286
2008-08-14,4.5398,3.6375,4.1653,3.9346
2008-08-15,4.5282,3.6337,4.158,3.9313
2008-08-18,4.5336,3.6363,4.1424,3.9229
2008-08-19,4.5125,3.634,4.1344,3.9217
2008-08-20,4.4982,3.6308,4.1291,3.9192
2008-08-21,4.4641,3.601,4.1244,3.9001
2008-08-22,4.4494,3.5831,4.1068,3.8756
2008-08-25,4.4407,3.5673,4.092,3.8549
2008-08-26,4.4263,3.5673,4.0827,3.8614
2008-08-27,4.404,3.5691,4.0724,3.8648
2008-08-28,4.3784,3.5767,4.0555,3.8645
2008-08-29,4.3466,3.5532,4.0389,3.8544
2008-09-01,4.3111,3.529,4.0108,3.829
2008-09-02,4.2791,3.52,3.982,3.809
2008-09-03,4.2538,3.5008,3.9629,3.7929
2008-09-04,4.2309,3.4902,3.9612,3.7942
2008-09-05,4.2288,3.4874,3.9595,3.7885
2008-09-08,4.2362,3.4748,3.9613,3.7859
2008-09-09,4.2302,3.4612,3.9529,3.7729
2008-09-10,4.2129,3.4482,3.9333,3.7608
2008-09-11,4.18,3.4312,3.9032,3.7515
2008-09-12,4.1375,3.4093,3.8691,3.7145
2008-09-16,4.0652,3.3456,3.7646,3.6034
2008-09-17,3.9312,3.2833,3.602,3.4408
2008-09-18,3.799,3.1831,3.4944,3.3302
2008-09-19,3.7839,3.2125,3.447,3.3366
2008-09-22,3.7765,3.2789,3.5103,3.3995
2008-09-23,3.7938,3.3105,3.5805,3.4467
2008-09-24,3.7772,3.3332,3.6272,3.4796
2008-09-25,3.8162,3.3438,3.6341,3.4883
2008-09-26,3.787,3.3453,3.6149,3.4712
2008-10-06,3.8139,3.2966,3.5603,3.4214
2008-10-07,3.7496,3.3129,3.5317,3.4399
2008-10-08,3.6758,3.2827,3.4628,3.3786
2008-10-09,3.5157,3.0928,3.2687,3.199
2008-10-10,3.3544,2.9208,3.1015,2.9982
2008-10-13,3.2145,2.8144,2.9663,2.8737
2008-10-14,3.2249,2.768,2.9819,2.8466
2008-10-15,3.2158,2.766,3.0059,2.8522
2008-10-16,3.2327,2.7589,3.0305,2.8528
2008-10-17,3.2552,2.7382,3.0124,2.8256
2008-10-20,3.2718,2.7459,3.0142,2.8319
2008-10-21,3.2766,2.7493,3.0229,2.8464
2008-10-22,3.2636,2.7554,3.0218,2.8654
2008-10-23,3.3127,2.7402,3.0014,2.8779
2008-10-24,3.3015,2.7139,3.0362,2.8671
2008-10-27,3.3261,2.7208,2.9919,2.8761
2008-10-28,3.2575,2.6995,2.9785,2.8442
2008-10-29,3.2068,2.6932,2.9386,2.8474
2008-10-30,3.1633,2.641,2.9296,2.8004
2008-10-31,3.1544,2.6118,2.9162,2.7738
2008-11-03,3.1593,2.5729,2.8859,2.7104
2008-11-04,3.1634,2.5535,2.8706,2.6849
2008-11-05,3.1552,2.5405,2.8394,2.6731
2008-11-06,3.1375,2.5008,2.802,2.6354
2008-11-07,3.1129,2.451,2.7553,2.5902
2008-11-10,3.0902,2.4027,2.6994,2.5385
2008-11-11,3.064,2.3733,2.6554,2.506
2008-11-12,3.0227,2.3425,2.6159,2.473
2008-11-13,2.9975,2.3024,2.5729,2.4331
2008-11-14,2.9722,2.2658,2.5373,2.3999
2008-11-17,2.9914,2.2414,2.5397,2.389
2008-11-18,3.0604,2.2082,2.5966,2.3676
2008-11-19,3.0793,2.1997,2.6004,2.3628
2008-11-20,3.1404,2.2003,2.6521,2.3877
2008-11-21,3.1699,2.1812,2.6488,2.3633
2008-11-24,3.1573,2.1819,2.6451,2.366
2008-11-25,3.1709,2.1966,2.6719,2.3936
2008-11-26,3.2604,2.2165,2.6971,2.3932
2008-11-27,3.1545,1.9399,2.4371,2.0924
2008-11-28,3.1648,1.9377,2.5132,2.152
2008-12-01,3.1442,1.9912,2.5003,2.184
2008-12-02,3.2276,1.8938,2.4844,2.1014
2008-12-03,3.15,1.8574,2.4369,2.0594
2008-12-04,3.2114,1.7202,2.4061,1.9707
2008-12-05,3.0992,1.565,2.294,1.8505
2008-12-08,3.0779,1.4413,2.2588,1.7832
2008-12-09,3.1025,1.4307,2.2765,1.7932
2008-12-10,3.1387,1.3532,2.2814,1.7736
2008-12-11,3.1035,1.3941,2.2552,1.7642
2008-12-12,3.0561,1.3764,2.217,1.7323
2008-12-15,3.0231,1.3073,2.1793,1.6866
2008-12-16,3.0693,1.2531,2.2031,1.6887
2008-12-17,2.9439,1.0902,2.077,1.5539
2008-12-18,2.9696,0.9956,2.0793,1.5301
2008-12-19,2.8943,0.9524,2.0121,1.4697
2008-12-22,2.8872,0.8696,1.9954,1.4363
2008-12-23,2.9137,0.868,2.0215,1.4562
2008-12-24,2.9288,0.4884,1.9767,1.325
2008-12-25,2.9962,0.8024,2.0608,1.4639
2008-12-26,2.8908,0.8605,1.9905,1.4289
2008-12-29,2.8241,0.9668,1.9507,1.4268
2008-12-30,2.92,0.7634,2.0064,1.417
2008-12-31,2.8754,0.8571,1.9764,1.4174
2009-01-05,2.9098,0.4801,1.9561,1.3068
2009-01-06,2.9095,0.7691,2.0008,1.4148
2009-01-07,2.8881,0.7797,1.977,1.3983
2009-01-08,2.9418,0.4944,1.9912,1.3379
2009-01-09,2.8906,0.7908,1.9823,1.4054
2009-01-12,2.9144,0.6272,1.9832,1.3651
2009-01-13,2.8699,0.7195,1.9489,1.3611
2009-01-14,2.9165,0.8436,2.0063,1.4355
2009-01-15,3.0004,0.9496,2.1194,1.5528
2009-01-16,3.068,1.0386,2.1722,1.611
2009-01-19,3.0623,1.0846,2.173,1.6231
2009-01-20,3.121,1.1978,2.2655,1.7268
2009-01-21,3.2175,1.2411,2.4459,1.9009
2009-01-22,3.1977,1.1704,2.3357,1.7739
2009-01-23,3.1633,1.1301,2.2912,1.7284
2009-02-02,3.1689,1.1447,2.2974,1.7367
2009-02-03,3.2547,1.1868,2.4009,1.8299
2009-02-04,3.3067,1.3097,2.4716,1.9159
2009-02-05,3.4005,1.3627,2.61,2.0476
2009-02-06,3.3836,1.3806,2.5316,1.9784
2009-02-09,3.3547,1.3305,2.5146,1.9574
2009-02-10,3.3222,1.3124,2.5463,1.9929
2009-02-11,3.3449,1.3145,2.4504,1.8913
2009-02-12,3.2875,1.263,2.4173,1.8576
2009-02-13,3.2987,1.2517,2.426,1.8602
2009-02-16,3.2693,1.2688,2.3968,1.843
2009-02-17,3.3089,1.2716,2.4362,1.8726
2009-02-18,3.2957,1.2798,2.4179,1.8593
2009-02-19,3.2812,1.2309,2.4095,1.843
2009-02-20,3.2839,1.2339,2.3855,1.82
2009-02-23,3.2882,1.2094,2.3857,1.8139
2009-02-24,3.2664,1.2034,2.3651,1.7967
2009-02-25,3.282,1.1362,2.3769,1.7901
2009-02-26,3.2678,1.1909,2.3571,1.786
2009-02-27,3.2734,1.1967,2.3616,1.7905
2009-03-02,3.2841,1.1935,2.3717,1.7975
2009-03-03,3.2894,1.1759,2.3775,1.7981
2009-03-04,3.3056,1.2323,2.4003,1.8297
2009-03-05,3.3441,1.1618,2.4289,1.8342
2009-03-06,3.3687,1.1335,2.4401,1.834
2009-03-09,3.3335,1.1421,2.4168,1.8201
2009-03-10,3.3167,1.1346,2.4017,1.8071
2009-03-11,3.2838,1.1517,2.3616,1.7785
2009-03-12,3.2879,1.1739,2.3723,1.793
2009-03-13,3.2819,1.167,2.3657,1.7862
2009-03-16,3.2733,1.1225,2.3488,1.7615
2009-03-17,3.2567,1.1783,2.3465,1.775
2009-03-18,3.2562,1.1645,2.3532,1.7784
2009-03-19,3.2664,1.1397,2.3437,1.7618
2009-03-20,3.2694,1.1569,2.3509,1.7719
2009-03-23,3.2927,1.1597,2.3723,1.7889
2009-03-24,3.3166,1.1664,2.396,1.8087
2009-03-25,3.2129,1.1807,2.366,1.8066
2009-03-26,3.2889,1.0263,2.4272,1.8127
2009-03-27,3.3209,1.1007,2.3969,1.7939
2009-03-30,3.2829,1.1328,2.393,1.8048
2009-03-31,3.2805,1.1579,2.3634,1.7823
2009-04-01,3.3079,1.142,2.3904,1.7995
2009-04-02,3.2897,1.2178,2.3782,1.8082
2009-04-03,3.3239,1.1579,2.3971,1.8065
2009-04-07,3.3871,1.1427,2.4701,1.8616
2009-04-08,3.3302,1.2197,2.4291,1.8514
2009-04-09,3.3422,1.2243,2.4309,1.8505
2009-04-10,3.3607,1.2085,2.4632,1.8747
2009-04-13,3.3766,1.2701,2.4633,1.8857
2009-04-14,3.3716,1.2371,2.4704,1.886
2009-04-15,3.3486,1.2707,2.4783,1.9082
2009-04-16,3.333,1.2728,2.4521,1.8864
2009-04-17,3.3502,1.2687,2.4554,1.8827
2009-04-20,3.3485,1.2648,2.4534,1.8802
2009-04-21,3.3383,1.2456,2.4257,1.851
2009-04-22,3.3245,1.2823,2.4241,1.8604
2009-04-23,3.3457,1.298,2.4488,1.8838
2009-04-24,3.3223,1.3262,2.4243,1.8709
2009-04-27,3.2873,1.3054,2.4149,1.8659
2009-04-28,3.3285,1.2785,2.4133,1.8484
2009-04-29,3.311,1.3447,2.418,1.8711
2009-04-30,3.3243,1.3238,2.4273,1.8729
2009-05-04,3.3303,1.3101,2.4286,1.8699
2009-05-05,3.3094,1.3559,2.4267,1.8823
2009-05-06,3.3213,1.2978,2.4143,1.855
2009-05-07,3.3009,1.2805,2.3942,1.8356
2009-05-08,3.2826,1.2532,2.3768,1.8161
2009-05-11,3.2901,1.2439,2.3828,1.8184
2009-05-12,3.2775,1.2501,2.3738,1.8135
2009-05-13,3.2655,1.2373,2.3589,1.7985
2009-05-14,3.2659,1.1232,2.3427,1.7571
2009-05-15,3.247,1.2489,2.3455,1.7917
2009-05-18,3.2278,1.2122,2.323,1.7653
2009-05-19,3.2307,1.1959,2.3232,1.7613
2009-05-20,3.2408,1.1424,2.3263,1.7504
2009-05-21,3.2613,1.1454,2.3398,1.7602
2009-05-22,3.221,1.203,2.3184,1.7601
2009-05-25,3.246,1.232,2.3441,1.7867
2009-05-26,3.2725,1.299,2.3807,1.8321
2009-05-27,3.2669,1.2082,2.3594,1.7921
2009-06-01,3.2666,1.2133,2.358,1.792
2009-06-02,3.2476,1.2997,2.368,1.8248
2009-06-03,3.2667,1.2872,2.3703,1.8205
2009-06-04,3.2473,1.2956,2.3557,1.812
2009-06-05,3.2834,1.2346,2.3747,1.8098
2009-06-08,3.2629,1.2476,2.3585,1.8009
2009-06-09,3.3003,1.2664,2.3979,1.8361
2009-06-10,3.296,1.2682,2.392,1.8316
2009-06-11,3.2994,1.2676,2.3971,1.8357
2009-06-12,3.3362,1.2847,2.4355,1.8697
2009-06-15,3.3328,1.2971,2.4288,1.8667
2009-06-16,3.3382,1.3023,2.4383,1.876
2009-06-17,3.3273,1.3225,2.4344,1.8788
2009-06-18,3.3323,1.3125,2.4311,1.8725
2009-06-19,3.339,1.2654,2.4277,1.8573
2009-06-22,3.3135,1.3084,2.4166,1.8611
2009-06-23,3.3232,1.2921,2.4189,1.8578
2009-06-24,3.3577,1.3101,2.4519,1.8872
2009-06-25,3.3407,1.417,2.4908,1.9522
2009-06-26,3.3467,1.4112,2.4992,1.9577
2009-06-29,3.3619,1.3425,2.4887,1.9292
2009-06-30,3.3725,1.2714,2.4751,1.8981
2009-07-01,3.3797,1.2581,2.4649,1.8839
2009-07-02,3.3748,1.3694,2.4745,1.9191
2009-07-03,3.4312,1.3145,2.521,1.9409
2009-07-06,3.3966,1.3412,2.4989,1.9321
2009-07-07,3.4032,1.3394,2.5097,1.941
2009-07-08,3.3714,1.3103,2.4651,1.8973
2009-07-09,3.3824,1.4212,2.5304,1.9863
2009-07-10,3.4213,1.5318,2.566,2.0359
2009-07-13,3.4806,1.5195,2.6122,2.0656
2009-07-14,3.4618,1.5573,2.6125,2.0785
2009-07-15,3.4885,1.6305,2.6531,2.1298
2009-07-16,3.4816,1.7371,2.7314,2.265
2009-07-17,3.5114,1.7833,2.7558,2.2724
2009-07-20,3.5188,1.8833,2.7883,2.3295
2009-07-21,3.5044,1.8401,2.7529,2.2851
2009-07-22,3.474,1.8229,2.7507,2.2784
2009-07-23,3.4977,1.8526,2.732,2.256
2009-07-24,3.5418,1.816,2.761,2.2646
2009-07-27,3.5308,1.8588,2.75,2.2714
2009-07-28,3.4957,1.8582,2.7499,2.276
2009-07-29,3.5171,1.7887,2.7249,2.2281
2009-07-30,3.5347,1.848,2.7815,2.3062
2009-07-31,3.5816,1.8469,2.7883,2.3011
2009-08-03,3.5749,1.8417,2.8231,2.3261
2009-08-04,3.5806,1.8961,2.8253,2.363
2009-08-05,3.5504,1.8707,2.8297,2.3527
2009-08-06,3.5456,1.8431,2.8177,2.3614
2009-08-07,3.5432,1.8274,2.8148,2.336
2009-08-10,3.5434,1.8918,2.8288,2.3588
2009-08-11,3.5597,1.8253,2.8404,2.3618
2009-08-12,3.5854,1.8593,2.843,2.3546
2009-08-13,3.5129,1.8544,2.8059,2.348
2009-08-14,3.5481,1.8089,2.8109,2.3187
2009-08-17,3.5684,1.8049,2.8236,2.3382
2009-08-18,3.5811,1.8448,2.8254,2.3393
2009-08-19,3.5543,1.8132,2.8479,2.3564
2009-08-20,3.5487,1.8517,2.8456,2.3747
2009-08-21,3.5595,1.8038,2.8376,2.3567
2009-08-24,3.5431,1.8189,2.8156,2.3399
2009-08-25,3.5541,1.8174,2.8333,2.3495
2009-08-26,3.5621,1.7515,2.8601,2.3898
2009-08-27,3.5749,1.7644,2.8477,2.3625
2009-08-28,3.5541,1.8019,2.8248,2.328
2009-08-31,3.5775,1.7541,2.8315,2.3221
2009-09-01,3.578,1.8547,2.8259,2.3353
2009-09-02,3.566,1.8367,2.7958,2.302
2009-09-03,3.5374,1.709,2.8325,2.3285
2009-09-04,3.5469,1.7627,2.8117,2.3083
2009-09-07,3.546,1.7993,2.7913,2.2944
2009-09-08,3.5385,1.7452,2.7886,2.2838
2009-09-09,3.5742,1.6997,2.7999,2.2805
2009-09-10,3.5367,1.7149,2.7966,2.2881
2009-09-11,3.5525,1.702,2.7957,2.2777
2009-09-14,3.5668,1.7356,2.7982,2.283
2009-09-15,3.5862,1.7227,2.7635,2.256
2009-09-16,3.5636,1.7153,2.7805,2.2632
2009-09-17,3.5759,1.7583,2.791,2.2773
2009-09-18,3.567,1.7864,2.8075,2.3041
2009-09-21,3.5591,1.6799,2.801,2.2774
2009-09-22,3.5581,1.7137,2.7854,2.2659
2009-09-23,3.5846,1.6533,2.8242,2.286
2009-09-24,3.6101,1.6688,2.814,2.2713
2009-09-25,3.6179,1.6452,2.8372,2.2885
2009-09-28,3.6394,1.6229,2.8182,2.2574
2009-09-29,3.6272,1.6264,2.8365,2.2809
2009-09-30,3.6359,1.6465,2.8462,2.2927
2009-10-09,3.6417,1.6633,2.8521,2.3025
2009-10-12,3.6462,1.7676,2.9237,2.3985
2009-10-13,3.6947,1.7443,2.9358,2.3911
2009-10-14,3.6862,1.7235,2.9445,2.3979
2009-10-15,3.7,1.8348,2.9945,2.4699
2009-10-16,3.7196,1.8831,3.0047,2.4862
2009-10-19,3.7124,1.8121,2.9942,2.4617
2009-10-20,3.7328,1.8741,2.9934,2.4692
2009-10-21,3.7353,1.8387,2.9988,2.4667
2009-10-22,3.7289,1.926,3.0275,2.5167
2009-10-23,3.745,1.7911,2.9868,2.4408
2009-10-26,3.7364,1.9005,2.9873,2.4678
2009-10-27,3.7279,1.8059,2.981,2.4431
2009-10-28,3.7242,1.8251,2.9886,2.4557
2009-10-29,3.7229,1.9459,2.9953,2.4894
2009-10-30,3.7257,1.8674,2.9619,2.4375
2009-11-02,3.7292,1.8042,2.9686,2.4298
2009-11-03,3.7588,1.829,2.9903,2.4499
2009-11-04,3.7381,1.8572,3.0088,2.4802
2009-11-05,3.7493,1.8165,3.0228,2.483
2009-11-06,3.7537,1.8488,3.0245,2.4909
2009-11-09,3.7609,1.8681,3.0082,2.4761
2009-11-10,3.7559,1.8742,3.0247,2.4962
2009-11-11,3.7498,1.8953,3.0509,2.5289
2009-11-12,3.7542,1.8616,3.0378,2.5072
2009-11-13,3.7194,1.9596,3.0448,2.544
2009-11-16,3.7546,1.9251,3.0203,2.5018
2009-11-17,3.7269,1.8685,3.0272,2.5046
2009-11-18,3.7255,1.8052,3.0202,2.4851
2009-11-19,3.7182,1.8239,3.0014,2.4728
2009-11-20,3.7227,1.8762,2.9922,2.474
2009-11-23,3.7461,1.7932,3.0004,2.4563
2009-11-24,3.718,1.7812,3.0066,2.4668
2009-11-25,3.7341,1.8474,2.9892,2.4591
2009-11-26,3.7279,1.725,2.9867,2.4318
2009-11-27,3.7108,1.7473,2.9799,2.4339
2009-11-30,3.6847,1.8169,2.9444,2.4213
2009-12-01,3.6769,1.7586,2.9492,2.4175
2009-12-02,3.6851,1.8458,2.9462,2.4309
2009-12-03,3.6867,1.7027,2.9467,2.3996
2009-12-04,3.6973,1.6411,2.948,2.3837
2009-12-07,3.7152,1.6595,3.0087,2.4435
2009-12-08,3.7338,1.6965,3.0069,2.4449
2009-12-09,3.7133,1.6886,2.9625,2.4025
2009-12-10,3.7069,1.7724,2.9707,2.4304
2009-12-11,3.7099,1.8129,2.9612,2.4294
2009-12-14,3.7506,1.7128,2.9828,2.4202
2009-12-15,3.7439,1.7293,2.9829,2.4266
2009-12-16,3.7178,1.7484,2.9658,2.4175
2009-12-17,3.7122,1.7364,2.9738,2.4253
2009-12-18,3.7181,1.8268,2.9657,2.4344
2009-12-21,3.72,1.7235,2.9796,2.426
2009-12-22,3.7205,1.7328,2.9664,2.4142
2009-12-23,3.7203,1.8351,2.9733,2.4484
2009-12-24,3.7138,1.7667,2.9794,2.4366
2009-12-25,3.7079,1.7421,2.956,2.409
2009-12-28,3.7203,1.7575,2.9849,2.4395
2009-12-29,3.7054,1.7637,2.8924,2.3484
2009-12-30,3.7204,1.7181,2.9784,2.4235
2009-12-31,3.7266,1.7595,2.947,2.3983
2010-01-04,3.7171,1.778,2.9481,2.4063
2010-01-05,3.742,1.7519,2.9662,2.4127
2010-01-06,3.721,1.8036,3.0065,2.4709
2010-01-07,3.7363,1.7627,3.0169,2.4689
2010-01-08,3.7367,1.7229,2.988,2.432
2010-01-11,3.7466,1.8076,2.9745,2.4338
2010-01-12,3.7369,1.8712,3.006,2.4825
2010-01-13,3.7674,1.8638,3.0594,2.5273
2010-01-14,3.766,1.8154,3.0452,2.5022
2010-01-15,3.7534,1.8915,3.0647,2.5417
2010-01-18,3.7458,1.9146,3.0376,2.5225
2010-01-19,3.7429,1.8539,3.0229,2.4942
2010-01-20,3.7347,1.8724,3.0289,2.5056
2010-01-21,3.7306,1.8028,3.0171,2.479
2010-01-22,3.7122,1.9019,3.0144,2.5056
2010-01-25,3.7042,1.8999,3.0258,2.5192
2010-01-26,3.7021,1.8965,3.0067,2.4984
2010-01-27,3.7028,1.919,3.0142,2.5107
2010-01-28,3.6977,1.9027,3.0046,2.4981
2010-01-29,3.6767,1.8881,2.9689,2.4635
